"Input Order","Search Term","Human GeneID","HGNCID","Human Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene2FunctionDetails"
"161","COQ5","84274","28722","COQ5","Fly","32272","FBgn0030460","Coq5","13","12.77","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","Coq5 details"
"162","COQ8A","56997","16812","COQ8A","Fly","32239","FBgn0052649","Coq8","12","11.87","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Coq8 details"
"163","COQ8B","79934","19041","COQ8B","Fly","32239","FBgn0052649","Coq8","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Coq8 details"
"164","COQ9","57017","25302","COQ9","Fly","246650","FBgn0050493","Coq9","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Coq9 details"
"165","CORO7-PAM16","100529144","44424","CORO7-PAM16","Fly","31620","FBgn0029903","pod1","11","10.87","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Phylome, RoundUp, TreeFam","","Add","pod1 details"
"166","COX10","1352","2260","COX10","Fly","34394","FBgn0032222","CG5037","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG5037 details"
"166","COX14","84987","28216","COX14","","none found","","","","","","","","","","",""
"167","COX15","1355","2263","COX15","Fly","37809","FBgn0034938","CG3803","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG3803 details"
"168","COX16","51241","20213","COX16","Fly","41851","FBgn0011476","l(3)neo43","10","9.96","high","Yes","Yes","eggNOG, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","l(3)neo43 details"
"169","COX17","10063","2264","COX17","Fly","32439","FBgn0030610","CG9065","9","8.93","high","Yes","Yes","eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, TreeFam","","Add","CG9065 details"
"170","COX20","116228","26970","COX20","Fly","49762","FBgn0002354","l(3)87Df","11","10.97","high","Yes","Yes","Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","l(3)87Df details"
"171","COX4I1","1327","2265","COX4I1","Fly","35491","FBgn0033020","COX4L","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","COX4L details"
"171","COX4I1","1327","2265","COX4I1","Fly","35279","FBgn0032833","COX4","13","12.8","moderate","No","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","COX4 details"
"172","COX5B","1329","2269","COX5B","Fly","33918","FBgn0031830","COX5B","11","10.88","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam","","Add","COX5B details"
"172","COX5B","1329","2269","COX5B","Fly","33919","FBgn0031831","COX5BL","6","5.8","moderate","No","Yes","Compara, eggNOG, OrthoFinder, Panther, Phylome, TreeFam","","Add","COX5BL details"
"173","COX6A1","1337","2277","COX6A1","Fly","37728","FBgn0034877","levy","14","13.82","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","levy details"
"173","COX6A1","1337","2277","COX6A1","Fly","246451","FBgn0050093","COX6AL","11","10.69","moderate","No","Yes","Compara, eggNOG, Hieranoid, Isobase, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","COX6AL details"
"173","COX6A1","1337","2277","COX6A1","Fly","40066","FBgn0036830","CG14077","8","7.76","moderate","No","Yes","Compara, eggNOG, Isobase, OrthoDB, OrthoFinder, Panther, Phylome, TreeFam","","Add","CG14077 details"
"174","COX6B1","1340","2280","COX6B1","Fly","32989","FBgn0031066","COX6B","13","12.81","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","COX6B details"
"175","COX6C","1345","2285","COX6C","Fly","46040","FBgn0015031","cype","10","9.85","high","Yes","Yes","eggNOG, Hieranoid, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, RoundUp","","Add","cype details"
"175","COX6C","1345","2285","COX6C","Fly","318868","FBgn0051644","CG31644","2","1.92","moderate","No","Yes","OrthoDB, Phylome","","Add","CG31644 details"
"176","COX7A2L","9167","2289","COX7A2L","Fly","50002","FBgn0040529","COX7A","9","8.93","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, TreeFam","","Add","COX7A details"
"176","COX7A2L","9167","2289","COX7A2L","Fly","40995","FBgn0037579","COX7AL","7","6.81","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, Panther, Phylome, TreeFam","","Add","COX7AL details"
"176","COX7A2L","9167","2289","COX7A2L","Fly","5740746","FBgn0085201","CG34172","5","4.94","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, Panther","","Add","CG34172 details"
"176","CPNE2","221184","2315","CPNE2","","none found","","","","","","","","","","",""
"176","CPNE3","8895","2316","CPNE3","","none found","","","","","","","","","","",""
"177","CPOX","1371","2321","CPOX","Fly","44701","FBgn0021944","Coprox","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Coprox details"
"178","CPT1A","1374","2328","CPT1A","Fly","36109","FBgn0261862","whd","13","12.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","whd details"
"179","CPT2","1376","2330","CPT2","Fly","38355","FBgn0035383","CPT2","14","13.84","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam","","Add","CPT2 details"
"180","CREB3L4","148327","18854","CREB3L4","Fly","39682","FBgn0004396","CrebA","4","3.84","moderate","Yes","No","Compara, eggNOG, OrthoDB, OrthoInspector","","Add","CrebA details"
"181","CREBL2","1389","2350","CREBL2","Fly","34371","FBgn0032202","REPTOR-BP","12","11.78","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","REPTOR-BP details"
"181","CREBZF","58487","24905","CREBZF","","none found","","","","","","","","","","",""
"182","CS","1431","2422","CS","Fly","31579","FBgn0261955","kdn","14","13.72","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","kdn details"
"182","CS","1431","2422","CS","Fly","41468","FBgn0037988","CG14740","7","6.85","moderate","No","Yes","Compara, eggNOG, Isobase, OrthoDB, OrthoFinder, Panther, TreeFam","","Add","CG14740 details"
"182","CSPG5","10675","2467","CSPG5","","none found","","","","","","","","","","",""
"183","CTDSP2","10106","17077","CTDSP2","Fly","39748","FBgn0036556","CG5830","12","11.69","moderate","Yes","No","Compara, eggNOG, Hieranoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG5830 details"
"183","CTDSP2","10106","17077","CTDSP2","Fly","35856","FBgn0033322","CG8584","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL","","Add","CG8584 details"
"183","CTDSP2","10106","17077","CTDSP2","Fly","38401","FBgn0035426","CG12078","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG12078 details"
"183","CTDSP2","10106","17077","CTDSP2","Fly","33107","FBgn0029067","Dd","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Dd details"
"183","CTNNBIP1","56998","16913","CTNNBIP1","","none found","","","","","","","","","","",""
"184","CTPS2","56474","2520","CTPS2","Fly","39645","FBgn0266452","CTPsyn","13","12.8","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CTPsyn details"
"185","CTU2","348180","28005","CTU2","Fly","35234","FBgn0032793","CG10189","12","11.79","high","Yes","Yes","Compara, eggNOG, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG10189 details"
"186","CWC15","51503","26939","CWC15","Fly","53435","FBgn0040235","c12.1","13","12.84","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp","","Add","c12.1 details"
"187","CYB5R1","51706","13397","CYB5R1","Fly","39336","FBgn0036211","CG5946","10","9.9","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp","","Add","CG5946 details"
"187","CYB5R1","51706","13397","CYB5R1","Fly","32907","FBgn0030995","CG7914","3","2.86","low","No","No","eggNOG, Isobase, OrthoDB","","Add","CG7914 details"
"187","CYB5R1","51706","13397","CYB5R1","Fly","37227","FBgn0034442","CG11257","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG11257 details"
"188","CYC1","1537","2579","CYC1","Fly","38612","FBgn0035600","Cyt-c1","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Cyt-c1 details"
"188","CYC1","1537","2579","CYC1","Fly","43457","FBgn0039651","Cyt-c1L","12","11.77","moderate","No","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","Cyt-c1L details"
"189","CYCS","54205","19986","CYCS","Fly","34996","FBgn0284248","Cyt-c-p","13","12.87","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Cyt-c-p details"
"189","CYCS","54205","19986","CYCS","Fly","34995","FBgn0086907","Cyt-c-d","8","7.78","moderate","No","Yes","eggNOG, Hieranoid, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam","","Add","Cyt-c-d details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","33754","FBgn0031693","Cyp4ac1","5","4.89","moderate","Yes","No","Compara, eggNOG, Isobase, OrthoDB, Panther","","Add","Cyp4ac1 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","33756","FBgn0031695","Cyp4ac3","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4ac3 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","35822","FBgn0014469","Cyp4e2","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4e2 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","45524","FBgn0015037","Cyp4p1","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4p1 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","34291","FBgn0015035","Cyp4e3","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4e3 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","38311","FBgn0035344","Cyp4d20","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4d20 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","35948","FBgn0033397","Cyp4p3","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4p3 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","35946","FBgn0033395","Cyp4p2","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4p2 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","38841","FBgn0015033","Cyp4d8","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4d8 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","31192","FBgn0011576","Cyp4d2","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4d2 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","45706","FBgn0023541","Cyp4d14","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4d14 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","43663","FBgn0015032","Cyp4c3","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4c3 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","44632","FBgn0015034","Cyp4e1","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4e1 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","33755","FBgn0031694","Cyp4ac2","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4ac2 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","32444","FBgn0030615","Cyp4s3","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4s3 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","31188","FBgn0005670","Cyp4d1","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4d1 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","35821","FBgn0033292","Cyp4ad1","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","Cyp4ad1 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","38840","FBgn0035790","Cyp316a1","3","3.01","moderate","No","Yes","eggNOG, OrthoDB, Panther","","Add","Cyp316a1 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","40005","FBgn0036778","Cyp312a1","3","2.93","moderate","No","Yes","Compara, eggNOG, Panther","","Add","Cyp312a1 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","41019","FBgn0037601","Cyp313b1","2","1.91","moderate","No","Yes","eggNOG, OrthoDB","","Add","Cyp313b1 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","41563","FBgn0038076","Cyp313a4","2","1.85","moderate","No","Yes","eggNOG, Isobase","","Add","Cyp313a4 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","30986","FBgn0010019","Cyp4g1","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","Cyp4g1 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","32093","FBgn0030304","Cyp4g15","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","Cyp4g15 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","34036","FBgn0031925","Cyp4d21","3","2.93","low","No","No","Compara, eggNOG, Panther","","Add","Cyp4d21 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","36752","FBgn0034053","Cyp4aa1","3","2.93","low","No","No","Compara, eggNOG, Panther","","Add","Cyp4aa1 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","31193","FBgn0015036","Cyp4ae1","3","2.93","low","No","No","Compara, eggNOG, Panther","","Add","Cyp4ae1 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","32170","FBgn0030367","Cyp311a1","2","2","low","No","No","eggNOG, Panther","","Add","Cyp311a1 details"
"190","CYP19A1","1588","2594","CYP19A1","Fly","32172","FBgn0030369","Cyp318a1","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Cyp318a1 details"
"191","CYP1B1","1545","2597","CYP1B1","Fly","38631","FBgn0003486","spo","2","1.86","high","Yes","Yes","Isobase, Phylome","","Add","spo details"
"192","CYP24A1","1591","2602","CYP24A1","Fly","36105","FBgn0033524","Cyp49a1","8","7.9","high","Yes","Yes","eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, RoundUp","","Add","Cyp49a1 details"
"192","CYP24A1","1591","2602","CYP24A1","Fly","40037","FBgn0036806","Cyp12c1","8","7.84","high","Yes","Yes","eggNOG, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, RoundUp","","Add","Cyp12c1 details"
"192","CYP24A1","1591","2602","CYP24A1","Fly","37163","FBgn0034387","Cyp12b2","7","6.97","moderate","No","Yes","eggNOG, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector","","Add","Cyp12b2 details"
"192","CYP24A1","1591","2602","CYP24A1","Fly","42294","FBgn0038681","Cyp12a4","7","6.81","moderate","No","Yes","eggNOG, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL","","Add","Cyp12a4 details"
"192","CYP24A1","1591","2602","CYP24A1","Fly","42293","FBgn0038680","Cyp12a5","6","5.86","moderate","No","Yes","eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL","","Add","Cyp12a5 details"
"192","CYP24A1","1591","2602","CYP24A1","Fly","246648","FBgn0050489","Cyp12d1-p","6","5.86","moderate","No","Yes","eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL","","Add","Cyp12d1-p details"
"192","CYP24A1","1591","2602","CYP24A1","Fly","2768720","FBgn0053503","Cyp12d1-d","6","5.86","moderate","No","Yes","eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL","","Add","Cyp12d1-d details"
"192","CYP24A1","1591","2602","CYP24A1","Fly","36378","FBgn0033753","Cyp301a1","5","4.96","moderate","No","Yes","eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector","","Add","Cyp301a1 details"
"192","CYP24A1","1591","2602","CYP24A1","Fly","41272","FBgn0037817","Cyp12e1","5","4.96","moderate","No","Yes","eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector","","Add","Cyp12e1 details"
"192","CYP24A1","1591","2602","CYP24A1","Fly","44858","FBgn0003312","sad","5","4.84","moderate","No","No","Compara, eggNOG, OrthoDB, orthoMCL, Panther","","Add","sad details"
"192","CYP24A1","1591","2602","CYP24A1","Fly","45282","FBgn0000449","dib","3","2.86","moderate","No","Yes","eggNOG, Isobase, OrthoDB","","Add","dib details"
"192","CYP24A1","1591","2602","CYP24A1","Fly","39592","FBgn0003388","shd","3","2.86","moderate","No","Yes","eggNOG, Isobase, OrthoDB","","Add","shd details"
"193","CYP27A1","1593","2605","CYP27A1","Fly","36105","FBgn0033524","Cyp49a1","6","5.8","moderate","Yes","No","eggNOG, Homologene, Inparanoid, Isobase, OrthoInspector, orthoMCL","","Add","Cyp49a1 details"
"193","CYP27A1","1593","2605","CYP27A1","Fly","44858","FBgn0003312","sad","5","4.83","moderate","No","No","Compara, eggNOG, OrthoFinder, orthoMCL, Panther","","Add","sad details"
"193","CYP27A1","1593","2605","CYP27A1","Fly","42293","FBgn0038680","Cyp12a5","5","4.8","moderate","No","No","eggNOG, Inparanoid, Isobase, OrthoInspector, orthoMCL","","Add","Cyp12a5 details"
"193","CYP27A1","1593","2605","CYP27A1","Fly","246648","FBgn0050489","Cyp12d1-p","5","4.8","moderate","No","No","eggNOG, Inparanoid, Isobase, OrthoInspector, orthoMCL","","Add","Cyp12d1-p details"
